image,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65
paintings_Aalto1.jpg,9.982492,4.976918,16.55214,4.2978153,21.182133,2.6820614,12.563968,14.637441,-0.9976064,1.9628451,-1.5895704,10.414265,33.03492,6.6919284,11.156206,0.35230586,-0.12061344,1.6873602,5.2567525,-0.79801816,8.127538,3.5609343,0.07531689,1.140229,8.746212,-0.49891788,9.973691,6.1392007,-0.5383523,-4.6838493,4.8080316,6.329293,-4.488289,3.5686507,1.8731822,-0.27870008,-0.8142978,-3.101358,11.765709,-3.6856613,2.8149796,-0.79603124,8.761394,1.2286016,1.8827525,-2.7580147,6.507311,-2.0507936,7.353184,0.8882445,1.1349585,4.812344,3.395982,1.0586872,12.953049,9.53978,-1.3708546,0.71952987,5.261817,3.7929966,1.9459149,8.965283,0.49206772,-2.526416,2.2243214,4.45608
paintings_Aalto2.jpg,-2.8373756,7.7130265,12.46601,8.026575,19.692442,3.1691666,16.386513,14.605786,4.194533,9.224444,-4.2982473,7.736239,30.892914,6.4871893,13.495922,-0.38755444,-0.4683194,1.151105,2.3187351,-0.29912075,8.121977,2.5766294,3.678269,0.58573806,12.62068,2.14851,5.9671564,2.7783897,0.9632664,-2.9033387,3.49548,2.5531716,-2.7330563,7.745283,-3.2321115,2.0373917,-0.31945613,0.41036612,15.69354,-7.515572,3.726279,5.7060027,4.880953,0.040933676,4.062073,-3.1777415,8.759457,0.18723366,9.158954,5.0718765,3.6699605,8.47318,6.3425274,1.0014586,15.199062,8.362987,-1.0789145,1.7350078,5.081995,8.456314,2.8194995,4.6220875,2.513423,-0.25142944,4.8283567,6.6017084
paintings_Aertsen1.jpg,13.093035,60.490406,13.39948,-0.19039558,32.824497,1.7265251,17.68555,8.435609,10.758169,7.765472,3.622541,13.788814,-0.94549155,1.6770386,2.958668,-2.2225928,0.8245496,6.7782035,5.934792,9.249096,8.894605,-2.4779751,17.831497,3.557325,-2.4120913,4.04919,-1.3118039,11.7730055,-0.16422983,-1.0208858,-2.2313685,2.605965,0.7878865,0.30547565,8.389601,13.118979,0.071144104,3.9654593,0.8859219,3.7046607,-0.8029961,1.719633,6.2556596,1.2693257,0.48720258,-3.1739154,2.742931,-1.8410809,9.028249,-0.93851423,-0.26839274,7.4311604,-3.7135937,1.2843881,9.991206,-0.92393076,3.6200213,4.5844803,2.4600136,-2.113772,0.6457299,1.4972937,4.7896886,-2.510172,-3.914465,-3.4162548
paintings_Aertsen3.jpg,15.003683,44.037907,5.036034,0.78048676,6.9709845,10.003737,33.714577,12.495942,7.299999,13.721941,7.113307,17.327682,-2.1134367,4.525749,8.968839,0.8320156,0.83566487,5.9695783,4.5730386,10.5623665,13.288448,-3.5130494,12.459188,1.540986,1.6819116,5.2732687,3.8664267,12.025493,-5.966983,-2.59855,-3.4703686,7.6773243,0.00025331974,0.24707401,8.852981,8.989408,-5.4165487,4.626612,-0.43269816,1.6707443,-0.4045452,3.8109367,0.9459464,1.5594336,2.9949958,-0.50251323,5.7434916,-2.0301929,5.343953,3.7444763,-1.4089757,8.784132,-0.44324148,1.8687314,10.11613,2.8394217,7.1407137,2.792868,-1.2643592,-0.9213491,2.0176132,1.763973,6.204287,-0.2477441,-2.4290702,-3.9443076
paintings_Aivazovsky 2.jpg,11.059121,17.52979,-1.516168,4.1393743,1.8095227,6.797135,20.225788,20.40215,5.912711,12.449705,3.9787796,7.55568,10.924364,9.040806,7.0448904,2.549825,0.50285614,17.286915,50.21627,3.0521045,7.2621427,7.6407113,4.064973,6.976656,5.5946035,7.752004,1.1512047,3.2349572,1.0095066,-2.247663,6.194198,7.5589547,2.45205,2.434686,0.5261924,6.270077,-2.5483928,-0.48141593,13.123735,-2.0302143,5.104402,4.869138,0.39719185,7.625617,8.499256,11.281609,6.590377,3.5121925,2.2573807,1.4692522,5.078171,6.4546146,1.764623,-1.4859716,1.5934283,7.3511415,2.340309,-1.6104032,8.062422,1.6843226,3.5100725,7.534881,0.6288866,1.3437605,3.0311837,2.2373042
paintings_Aivazovsky1.jpg,14.950731,4.2805295,3.0875647,11.486001,-0.5329884,10.5279455,15.792945,17.023571,2.896791,10.189673,8.396127,5.2090716,12.566617,9.056717,11.762099,2.5897696,1.6365185,13.072559,47.09241,4.212901,6.752347,6.777504,6.6062903,1.303639,10.394022,9.085422,7.873755,2.5348744,1.6257757,-2.9237769,7.6937532,6.195428,7.0108786,3.590529,-3.991187,2.7986069,2.66346,-3.6187105,18.284351,0.77306545,4.0513024,2.7050102,3.0052934,6.168166,-0.4293451,3.708099,8.407107,5.16706,4.762981,6.022384,4.0499287,5.70538,3.1675518,-1.7818955,3.9891183,8.991934,1.3043907,-0.7789837,1.0865518,6.983225,3.5508242,9.340894,3.576837,2.2465029,4.37805,5.728675
paintings_Alcazar1.jpg,22.400566,3.8499675,3.713891,0.9847397,12.8804865,7.5188956,30.606552,18.504557,5.080587,10.480602,-0.07672189,13.596179,25.955856,1.1826072,8.582068,0.6903967,3.8786483,5.8648915,15.296039,7.896858,10.589694,1.7580204,7.048937,1.5108804,10.713391,3.5256705,3.6467507,7.4258156,-0.07992755,-4.746202,-0.22411169,5.0385733,1.882557,1.7529709,9.401249,-1.1962155,0.04844968,-2.552039,8.054004,-0.6640176,2.802212,1.1286292,7.4764752,-0.070957184,-0.8594403,-1.4470773,11.97252,4.867301,9.58716,5.0110445,0.73234284,14.095633,3.4437802,-1.729042,15.424175,4.3020372,0.41508693,-0.36213794,2.523642,3.7786245,0.31830445,3.5407572,0.91881037,-5.3505073,0.6157272,2.9847078
paintings_Alcazar2.jpg,12.0364,19.686644,15.289208,5.849609,23.942205,2.8904064,29.435041,16.909916,15.423846,11.597157,0.81806916,6.971052,25.431538,2.9241302,6.1003,3.4987803,-1.0040579,11.980891,20.843592,5.266631,9.397938,4.9741225,5.8575263,-3.417264,9.5772,3.3778112,1.0882536,11.334212,3.0592432,-5.1038146,-1.7034013,7.3766103,1.6090493,4.544618,5.1442814,-1.2750406,-7.0044584,2.8707633,10.223771,0.37482473,-0.38779545,4.6258388,7.061173,6.73904,-2.805509,-1.6604391,6.8488503,4.514463,7.53179,-0.5955345,0.6591542,9.291838,2.9590578,0.7547693,19.347595,3.4544897,2.0084703,1.8659858,-0.4474407,-0.56070626,-2.0611894,3.5540442,2.964986,-2.7529385,0.45678353,1.6394455
paintings_Alcazar3.jpg,5.04156,8.021897,32.656384,7.509764,16.067167,-0.6801514,32.533348,24.752628,12.974362,16.279198,-0.44311616,8.460522,27.201498,5.2592096,8.042528,6.4945445,-3.3244674,8.983575,8.710554,5.132552,10.401906,3.5946019,8.998173,-2.5767782,6.76375,4.040199,4.389974,6.4600763,1.4287755,-2.471609,-0.7497498,7.580421,3.231173,5.7490125,1.341389,1.5919037,0.0063432846,4.286251,7.9441113,-4.0052996,-1.4411464,5.8471413,4.009961,1.9580733,-1.6030616,-2.7603142,8.628393,6.439308,8.989367,2.5538895,2.25854,8.452863,1.2135159,1.8389642,22.15337,2.5241375,0.99755096,1.4175564,-0.2514804,4.10132,-0.066697784,0.85040164,3.19183,0.5398144,1.6742371,4.9537206
paintings_Altdorfer 1.jpg,4.950411,7.9537926,12.582223,10.069648,5.9168353,8.683554,35.060535,13.54684,24.51736,12.649552,5.8980956,14.086069,15.207778,-1.2436252,12.465097,7.101267,-5.122134,1.480534,7.6794343,8.6212635,14.201838,-3.157697,1.9170712,3.2661333,5.8232093,8.589772,0.7232659,5.422787,0.3633458,1.946254,-4.086212,5.7417674,-0.23097219,2.1259048,6.4053297,4.119804,-3.5178568,7.9717455,-1.0366966,2.093023,1.5506593,3.6718256,1.6853044,0.59119797,0.07601985,-2.231065,3.4995775,5.5048137,5.1763864,-4.8984385,6.902133,13.396178,0.5955024,5.1937227,11.396196,4.764087,7.183981,3.2000043,-3.8828332,-1.6998757,-0.6027192,2.193542,6.858658,2.1838439,-1.2996935,-2.528082
