image,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65
advertisement_100003.jpg,4.4774594,8.966086,6.618024,9.519634,7.9265237,5.113728,6.6946282,13.726872,16.671684,5.053041,9.532471,11.028278,13.643369,9.60761,16.438713,8.103745,5.859951,3.0339875,10.117226,5.12959,7.209587,1.0007765,9.761422,-2.87433,3.9869509,-0.8421913,5.1498213,1.6750008,-4.051799,6.3776097,2.9517257,4.427751,-0.063695386,3.0578527,5.998356,3.7112184,4.944153,4.83187,1.1640415,10.349534,2.4865067,0.048382953,2.830181,1.510379,1.6833311,-1.9914829,10.511672,1.8101046,3.1301553,3.3836305,2.7637,5.467287,4.024166,5.6113577,-5.79637,6.2726364,2.218645,-0.38030308,-1.4959106,-2.4066513,4.624318,6.1688285,15.306714,1.015337,-4.6896057,8.306574
advertisement_100017.jpg,13.505368,-0.99799913,5.374151,9.018628,-0.8914964,0.23336451,16.146591,6.984578,12.175069,0.19525443,6.775663,18.655338,0.53792244,7.4342175,37.71986,21.32726,10.240032,-2.7265604,-0.5780353,10.205618,5.112487,0.77787954,8.936506,2.7690651,0.36740416,13.104298,5.030702,0.44800407,-2.5956721,5.7995467,1.2662494,4.1402016,4.8151073,1.4165976,2.0798259,-0.74790365,1.4330696,2.460836,-1.4417846,3.858532,1.779161,0.5298771,-1.1513993,2.9946904,0.56995654,0.8228635,5.3163743,1.9898055,9.048785,12.927139,14.37404,9.922017,-1.7635964,13.125807,1.0160925,4.449566,5.658827,1.1478989,-0.39615124,8.580511,2.9442635,4.880036,6.012396,3.1663373,-0.7765465,-0.82293135
advertisement_100028.jpg,23.97004,2.0339663,2.0929754,14.318264,3.0646,7.903251,25.776854,9.636022,12.945247,7.966778,6.6290627,19.53789,8.30331,1.3630192,16.128878,12.482432,15.433177,2.9794526,6.521432,13.270012,4.6145163,6.0418277,7.1174903,6.6481547,13.127243,13.590537,4.4181657,6.1657577,1.3044602,3.19352,5.659198,2.2527924,3.4766533,4.845775,-3.0520527,-1.3163248,-2.1399791,8.517114,-0.06921194,6.958053,1.2081993,0.8172679,5.776653,-1.3451378,6.120813,-0.8632254,4.552829,3.6390357,6.075715,3.6570315,1.1451453,14.019887,6.3714156,17.990782,-0.009917188,1.1026155,1.4949697,6.952066,4.5172596,0.18660781,-1.2230436,3.0514197,2.382093,5.3030796,-2.5401452,-2.8016033
advertisement_100046.jpg,17.40469,3.8138027,17.235514,6.2477393,-2.322724,4.359343,25.57878,8.169166,12.316283,-1.090855,10.049324,20.764837,1.2085333,5.2325544,19.031473,7.4447765,0.78953606,4.822686,8.028864,11.657976,11.563984,5.4026856,4.241986,10.33121,-0.7095534,14.041378,-1.5642538,-5.6376767,-1.8951359,8.615464,-4.109384,3.8874154,4.1115227,4.6452904,2.8574445,3.3364959,0.13001966,-0.33165678,-2.238353,11.349084,-1.9000765,0.49182978,1.2220973,-3.1827197,4.628153,-2.268433,4.303197,0.96716183,-0.67325646,0.9139575,9.291598,8.5448475,9.045445,6.710569,2.328572,6.8062754,3.976617,1.603913,0.7666886,-1.5786297,3.2787182,3.2867267,6.879918,4.733795,-4.640168,0.7678517
advertisement_100073.jpg,11.512836,-2.4092317,-2.870095,5.9177585,3.8029737,11.799578,21.75517,13.255607,9.533138,1.878043,8.16727,13.743599,4.9303985,0.6740307,24.980904,23.056149,-1.4675449,-4.1508327,3.268569,6.839569,1.7074493,4.3125477,10.995117,4.784164,5.3907824,3.1185594,5.859885,-2.9282439,5.112493,-1.840945,-0.42603678,-1.1540953,5.6985636,9.312592,-3.3892374,-1.6635584,0.1378038,2.905002,-1.0220159,8.60275,0.83378106,-0.05640313,7.2233534,-1.1993911,2.9202304,-5.363895,7.963844,-2.3260782,10.601423,5.4473276,3.6539223,14.384538,7.021071,6.9877906,-1.8428383,3.2218103,-2.2477756,2.2430365,2.000575,5.3530297,-1.2453958,3.6925168,1.8386195,2.1182566,-2.173312,3.962718
advertisement_100207.jpg,8.658074,-2.5895247,14.691603,6.7166,0.31158313,1.2656546,15.457516,9.631066,16.674166,-3.4455743,9.956852,18.93398,0.23082316,9.310335,28.250006,12.441616,-1.0699805,-1.9969311,1.6697023,7.18358,-3.6255474,-0.25726268,11.135133,11.190646,2.8462405,4.9134536,1.557527,3.0957713,-1.9272977,2.4226065,-1.4242126,-0.84915704,4.461693,0.8994109,3.6670713,5.7516975,-3.7631993,1.0553198,-4.836995,1.4688797,3.6107707,0.38498634,2.9592912,6.0901346,1.7768525,-3.2402694,4.2898297,3.0862474,6.9639072,10.735793,14.684823,17.501858,-1.8741784,10.003872,-3.404043,4.9048743,1.0418977,-1.093774,2.6359005,9.115752,2.331135,0.12451252,0.45886073,2.3678734,0.81616175,2.4176803
advertisement_100397.jpg,16.458094,4.069983,15.052618,-3.9478903,2.3000124,9.85104,7.0166693,7.8034787,20.874176,6.112512,14.796798,21.425505,5.1154795,0.014740322,10.331458,29.998135,4.264107,3.2910914,8.55861,14.523029,-3.2006912,-5.4208407,10.093136,6.222282,14.938643,2.7772682,-2.3194726,7.7671266,1.925448,8.667251,8.080575,16.287214,9.929217,-2.7835238,3.327012,11.7471485,3.51126,1.6182463,4.563232,4.0138335,1.0096011,-5.582013,-1.0747094,-3.7106092,-1.0844898,-1.8021036,9.373074,15.318882,3.4669716,4.2451797,1.775711,2.1271586,1.4608115,14.604625,-4.171364,-0.51228935,1.7538116,2.6396892,9.374297,-4.7904944,-0.2595638,6.146964,1.9516535,-7.668094,-0.6320795,0.41669112
advertisement_100713.jpg,19.616802,-0.83900094,14.59859,14.398289,4.3645086,-4.136042,4.328638,12.782903,29.155058,-2.8837848,9.229082,12.616409,1.175348,8.114968,9.34874,10.856379,6.167779,6.4945846,2.6839204,1.4773407,-2.6038833,5.220634,0.11448399,2.5477936,6.6218863,0.51814246,14.396087,11.110171,4.7890096,6.4603524,0.8218954,11.791015,-0.4742293,9.38582,3.3239305,1.9965969,2.572104,-1.1460527,6.2853217,-3.307304,4.0172777,-2.7060435,4.011476,2.2708151,4.984577,-1.502116,-3.5044496,8.231721,-4.501904,-3.839805,31.686365,4.487161,7.697016,-0.3400633,-1.7616775,4.1115227,3.7199042,-1.0975672,1.0598339,5.448906,-0.8581271,-0.6964733,-4.0213337,-0.7297961,0.44245562,5.598916
advertisement_100851.jpg,15.209462,10.833366,5.410837,5.1455283,4.9901185,12.075859,0.46089152,16.476952,25.646595,2.2444544,12.957154,11.341314,15.123547,-0.10781754,20.03959,40.771408,-1.1598756,-0.6650066,3.4272544,2.155444,3.631325,3.1763308,5.6795726,4.7421713,-0.89400446,2.638051,7.5150332,-0.2699866,1.6086862,8.336781,5.2984424,5.3484344,1.2977434,-0.71682143,2.2977262,3.417835,1.5806334,7.6692877,9.556301,1.8941786,-2.8036096,0.49249926,7.9474883,0.3954904,5.831329,-3.122242,7.687103,9.301717,8.421873,2.2278628,3.57448,4.0015883,1.7046822,7.959558,2.4274523,-1.5960265,1.2958056,3.82465,4.6830792,4.8312774,3.65408,4.2846365,-2.2234724,-1.6756065,0.55938375,-0.7799784
advertisement_100918.jpg,23.041763,0.69687164,21.101736,-2.462732,8.7197695,-7.7951403,5.1666293,28.755423,11.130877,-2.3394713,14.363079,10.675288,18.461222,3.7990294,7.3980107,30.683416,3.9828234,6.881861,6.172578,0.770575,7.7775292,0.40304586,6.734714,3.2999132,5.2089734,23.008135,2.2507153,2.450388,-3.4686558,-0.8571335,1.2818251,7.2671576,-0.27708095,4.7583637,7.6795974,2.1967757,-1.6100285,6.7904816,14.543943,8.929959,-2.1692727,-4.4232903,13.0910425,2.6100807,-0.7612519,-3.2695339,6.7684693,4.6078296,2.8999248,3.5085998,-0.20263559,-0.4516917,1.8853223,4.6817307,9.548466,7.1006536,4.7003517,6.0845227,-1.5385723,5.0270987,-5.6347184,3.6808896,-0.7816123,0.16042583,-0.60116297,-0.060488634
