image,gt
advertisement_150298.jpg,0.5
advertisement_145733.jpg,0.4264705777168274
advertisement_27339.jpg,0.6176470518112183
advertisement_124301.jpg,0.3382352888584137
advertisement_161313.jpg,0.5588235259056091
advertisement_139050.jpg,0.5588235259056091
advertisement_153738.jpg,0.27941176295280457
advertisement_54442.jpg,0.20588235557079315
advertisement_76584.jpg,0.38235294818878174
advertisement_67189.jpg,0.5
advertisement_132440.jpg,0.4852941036224365
advertisement_41316.jpg,0.3235294222831726
advertisement_105242.jpg,0.3382352888584137
advertisement_33363.jpg,0.6176470518112183
advertisement_104498.jpg,0.5441176295280457
advertisement_175093.png,0.5588235259056091
advertisement_29824.jpg,0.5735294222831726
advertisement_41405.jpg,0.5
advertisement_110903.jpg,0.6176470518112183
advertisement_176262.png,0.45588234066963196
advertisement_138209.jpg,0.47058823704719543
advertisement_52726.jpg,0.5588235259056091
advertisement_29060.jpg,0.4264705777168274
advertisement_174930.png,0.5
advertisement_35358.jpg,0.6911764740943909
advertisement_109761.jpg,0.6617646813392639
advertisement_177075.png,0.5147058963775635
advertisement_120263.jpg,0.529411792755127
advertisement_170706.png,0.5588235259056091
advertisement_92358.jpg,0.5147058963775635
advertisement_172982.png,0.5
advertisement_18145.jpg,0.30882352590560913
advertisement_144487.jpg,0.5
advertisement_27720.jpg,0.30882352590560913
advertisement_24713.jpg,0.7352941036224365
advertisement_150663.jpg,0.36764705181121826
advertisement_98777.jpg,0.529411792755127
advertisement_175224.png,0.45588234066963196
advertisement_15210.jpg,0.5588235259056091
advertisement_164144.jpg,0.5588235259056091
advertisement_114904.jpg,0.5588235259056091
advertisement_25069.jpg,0.529411792755127
advertisement_171589.png,0.47058823704719543
advertisement_114871.jpg,0.45588234066963196
advertisement_66573.jpg,0.5
advertisement_138962.jpg,0.6617646813392639
advertisement_66464.jpg,0.2647058963775635
advertisement_116567.jpg,0.45588234066963196
advertisement_35278.jpg,0.27941176295280457
advertisement_97451.jpg,0.30882352590560913
advertisement_142728.jpg,0.4852941036224365
advertisement_45625.jpg,0.4117647111415863
advertisement_19007.jpg,0.3970588147640228
advertisement_68124.jpg,0.47058823704719543
advertisement_44443.jpg,0.5882353186607361
advertisement_131708.jpg,0.44117647409439087
advertisement_116301.jpg,0.5
advertisement_52682.jpg,0.4117647111415863
advertisement_67039.jpg,0.5147058963775635
advertisement_143429.jpg,0.5
advertisement_140334.jpg,0.36764705181121826
advertisement_177620.png,0.3529411852359772
advertisement_92516.jpg,0.4117647111415863
advertisement_6344.jpg,0.4117647111415863
advertisement_133372.jpg,0.529411792755127
advertisement_90690.jpg,0.5882353186607361
advertisement_7272.jpg,0.4264705777168274
advertisement_71792.jpg,0.4264705777168274
advertisement_31126.jpg,0.5735294222831726
advertisement_125448.jpg,0.5882353186607361
advertisement_88942.jpg,0.5735294222831726
advertisement_128294.jpg,0.5147058963775635
advertisement_172262.png,0.5
advertisement_177055.png,0.47058823704719543
advertisement_60509.jpg,0.6029411554336548
advertisement_159809.jpg,0.4117647111415863
advertisement_102685.jpg,0.529411792755127
advertisement_40888.jpg,0.3529411852359772
advertisement_131236.jpg,0.4852941036224365
advertisement_21385.jpg,0.3970588147640228
advertisement_26021.jpg,0.3970588147640228
advertisement_97232.jpg,0.529411792755127
advertisement_130159.jpg,0.36764705181121826
advertisement_112499.jpg,0.45588234066963196
advertisement_176873.png,0.4852941036224365
advertisement_126888.jpg,0.36764705181121826
advertisement_125437.jpg,0.5441176295280457
advertisement_1311.jpg,0.529411792755127
advertisement_92220.jpg,0.5735294222831726
advertisement_37669.jpg,0.45588234066963196
advertisement_75982.jpg,0.2647058963775635
advertisement_41375.jpg,0.44117647409439087
advertisement_133130.jpg,0.3235294222831726
advertisement_75952.jpg,0.47058823704719543
advertisement_158001.jpg,0.30882352590560913
advertisement_11118.jpg,0.4852941036224365
advertisement_38398.jpg,0.4264705777168274
advertisement_135233.jpg,0.44117647409439087
advertisement_122905.jpg,0.6470588445663452
advertisement_176707.png,0.4264705777168274
advertisement_127910.jpg,0.5441176295280457
advertisement_130545.jpg,0.3529411852359772
advertisement_127386.jpg,0.6029411554336548
advertisement_87454.jpg,0.47058823704719543
advertisement_10348.jpg,0.4264705777168274
advertisement_125314.jpg,0.5735294222831726
advertisement_172535.png,0.3382352888584137
advertisement_7195.jpg,0.3382352888584137
advertisement_26362.jpg,0.4852941036224365
advertisement_175718.png,0.27941176295280457
advertisement_171340.png,0.5
advertisement_66274.jpg,0.4852941036224365
advertisement_140598.jpg,0.45588234066963196
advertisement_172676.png,0.5
advertisement_83966.jpg,0.36764705181121826
advertisement_41415.jpg,0.5588235259056091
advertisement_175566.png,0.4117647111415863
advertisement_102183.jpg,0.6176470518112183
advertisement_15838.jpg,0.5147058963775635
advertisement_38183.jpg,0.5735294222831726
advertisement_68358.jpg,0.4852941036224365
advertisement_7436.jpg,0.5588235259056091
advertisement_36000.jpg,0.4117647111415863
advertisement_163100.jpg,0.529411792755127
advertisement_93054.jpg,0.4117647111415863
advertisement_25813.jpg,0.47058823704719543
advertisement_149274.jpg,0.6470588445663452
advertisement_43913.jpg,0.6470588445663452
advertisement_54632.jpg,0.3970588147640228
advertisement_177591.png,0.5882353186607361
advertisement_134022.jpg,0.45588234066963196
advertisement_46035.jpg,0.3970588147640228
advertisement_37107.jpg,0.45588234066963196
advertisement_85412.jpg,0.4852941036224365
advertisement_152477.jpg,0.4117647111415863
advertisement_46088.jpg,0.5735294222831726
advertisement_28363.jpg,0.5735294222831726
advertisement_132866.jpg,0.4852941036224365
advertisement_73384.jpg,0.6176470518112183
advertisement_55519.jpg,0.6176470518112183
advertisement_115386.jpg,0.5147058963775635
advertisement_177327.png,0.6176470518112183
advertisement_161241.jpg,0.45588234066963196
advertisement_116235.jpg,0.5588235259056091
advertisement_107114.jpg,0.529411792755127
advertisement_63568.jpg,0.4117647111415863
advertisement_100073.jpg,0.6617646813392639
advertisement_176609.png,0.6470588445663452
advertisement_39532.jpg,0.45588234066963196
advertisement_52845.jpg,0.19117647409439087
advertisement_18366.jpg,0.5147058963775635
advertisement_40205.jpg,0.5441176295280457
advertisement_18847.jpg,0.4852941036224365
advertisement_9423.jpg,0.4264705777168274
advertisement_175250.png,0.529411792755127
advertisement_52711.jpg,0.5441176295280457
advertisement_139441.jpg,0.30882352590560913
advertisement_93148.jpg,0.4852941036224365
advertisement_176381.png,0.38235294818878174
advertisement_154757.jpg,0.3970588147640228
advertisement_138514.jpg,0.6617646813392639
advertisement_33564.jpg,0.5
advertisement_33464.jpg,0.22058823704719543
advertisement_177091.png,0.44117647409439087
advertisement_120868.jpg,0.5735294222831726
advertisement_111725.jpg,0.3970588147640228
advertisement_45105.jpg,0.5
advertisement_92363.jpg,0.5882353186607361
advertisement_100918.jpg,0.5588235259056091
advertisement_68889.jpg,0.5441176295280457
advertisement_40092.jpg,0.5
advertisement_125875.jpg,0.47058823704719543
advertisement_123436.jpg,0.44117647409439087
advertisement_138098.jpg,0.5441176295280457
advertisement_152479.jpg,0.45588234066963196
advertisement_109975.jpg,0.529411792755127
advertisement_160756.jpg,0.8676470518112183
advertisement_40174.jpg,0.5147058963775635
advertisement_177259.png,0.5735294222831726
advertisement_45069.jpg,0.6323529481887817
advertisement_137908.jpg,0.5441176295280457
advertisement_86015.jpg,0.5735294222831726
advertisement_80859.jpg,0.36764705181121826
advertisement_58608.jpg,0.45588234066963196
advertisement_93713.jpg,0.47058823704719543
advertisement_127558.jpg,0.5735294222831726
advertisement_71786.jpg,0.6029411554336548
advertisement_117063.jpg,0.27941176295280457
advertisement_74975.jpg,0.38235294818878174
advertisement_171308.png,0.5
advertisement_21190.jpg,0.6029411554336548
advertisement_7084.jpg,0.5147058963775635
advertisement_19509.jpg,0.36764705181121826
advertisement_105357.jpg,0.47058823704719543
advertisement_87112.jpg,0.30882352590560913
advertisement_17879.jpg,0.5588235259056091
advertisement_68887.jpg,0.529411792755127
advertisement_13269.jpg,0.44117647409439087
advertisement_106384.jpg,0.5
advertisement_11920.jpg,0.4264705777168274
advertisement_34327.jpg,0.6470588445663452
advertisement_151928.jpg,0.4852941036224365
advertisement_95258.jpg,0.5
advertisement_10845.jpg,0.5
advertisement_170895.png,0.4852941036224365
advertisement_89243.jpg,0.5882353186607361
advertisement_176872.png,0.45588234066963196
advertisement_127484.jpg,0.4852941036224365
advertisement_127483.jpg,0.47058823704719543
advertisement_118902.jpg,0.47058823704719543
