image,gt
person_004838.jpg,0.6911764740943909
person_004633.jpg,0.7647058963775635
person_003031.jpg,0.6617646813392639
person_005601.jpg,0.75
person_016357.jpg,0.7352941036224365
person_001587.jpg,0.7058823704719543
person_018627.jpg,0.75
person_004172.jpg,0.5441176295280457
person_004558.jpg,0.6176470518112183
person_011640.jpg,0.6029411554336548
person_003237.jpg,0.6764705777168274
person_012391.jpg,0.779411792755127
person_019309.jpg,0.6323529481887817
person_005067.jpg,0.6617646813392639
person_015730.jpg,0.8529411554336548
person_001767.jpg,0.6911764740943909
person_017353.jpg,0.7058823704719543
person_013123.jpg,0.6176470518112183
person_004867.jpg,0.6764705777168274
person_011805.jpg,0.8088235259056091
person_012335.jpg,0.6764705777168274
person_010051.jpg,0.7352941036224365
person_015290.jpg,0.6764705777168274
person_017028.jpg,0.6470588445663452
person_015056.jpg,0.8529411554336548
person_014339.jpg,0.6323529481887817
person_011045.jpg,0.5588235259056091
person_012797.jpg,0.6764705777168274
person_015164.jpg,0.6617646813392639
person_003191.jpg,0.7941176295280457
person_001278.jpg,0.6617646813392639
person_014431.jpg,0.8235294222831726
person_003069.jpg,0.5588235259056091
person_015259.jpg,0.720588207244873
person_015845.jpg,0.7058823704719543
person_000722.jpg,0.6911764740943909
person_004565.jpg,0.5882353186607361
person_000579.jpg,0.7058823704719543
person_001677.jpg,0.6323529481887817
person_014039.jpg,0.6470588445663452
person_005193.jpg,0.5882353186607361
person_011208.jpg,0.7058823704719543
person_012747.jpg,0.6911764740943909
person_006989.jpg,0.6176470518112183
person_020515.jpg,0.7058823704719543
person_014208.jpg,0.720588207244873
person_005976.jpg,0.6176470518112183
person_005706.jpg,0.7941176295280457
person_012894.jpg,0.8382353186607361
person_013115.jpg,0.779411792755127
person_003922.jpg,0.75
person_005435.jpg,0.5882353186607361
person_017419.jpg,0.7352941036224365
person_013035.jpg,0.6470588445663452
person_003800.jpg,0.5882353186607361
person_005640.jpg,0.6176470518112183
person_015444.jpg,0.6470588445663452
person_003025.jpg,0.8088235259056091
person_020352.jpg,0.6764705777168274
person_005980.jpg,0.779411792755127
person_017628.jpg,0.6029411554336548
person_001322.jpg,0.6176470518112183
person_014074.jpg,0.8235294222831726
person_014020.jpg,0.7352941036224365
person_001069.jpg,0.8235294222831726
person_001037.jpg,0.8823529481887817
person_014394.jpg,0.8235294222831726
person_001414.jpg,0.8529411554336548
person_018188.jpg,0.7352941036224365
person_018544.jpg,0.6617646813392639
person_003134.jpg,0.7058823704719543
person_005503.jpg,0.7352941036224365
person_012693.jpg,0.720588207244873
person_006412.jpg,0.7647058963775635
person_015842.jpg,0.6911764740943909
person_012314.jpg,0.75
person_016110.jpg,0.5588235259056091
person_007439.jpg,0.7941176295280457
person_003372.jpg,0.6176470518112183
person_007414.jpg,0.779411792755127
person_010690.jpg,0.6176470518112183
person_005090.jpg,0.7058823704719543
person_005508.jpg,0.6176470518112183
person_004880.jpg,0.5882353186607361
person_004682.jpg,0.6323529481887817
person_011841.jpg,0.779411792755127
person_004732.jpg,0.7352941036224365
person_001883.jpg,0.5588235259056091
person_012865.jpg,0.8088235259056091
person_006001.jpg,0.5588235259056091
person_008537.jpg,0.5588235259056091
person_003689.jpg,0.8088235259056091
person_005126.jpg,0.6470588445663452
person_004629.jpg,0.7647058963775635
person_000473.jpg,0.6323529481887817
person_006042.jpg,0.6911764740943909
person_000499.jpg,0.6764705777168274
person_001599.jpg,0.5588235259056091
person_010890.jpg,0.6911764740943909
person_000443.jpg,0.6470588445663452
person_003109.jpg,0.779411792755127
person_012874.jpg,0.6764705777168274
person_006842.jpg,0.779411792755127
person_017523.jpg,0.5588235259056091
person_003393.jpg,0.7058823704719543
person_012163.jpg,0.75
person_001029.jpg,0.779411792755127
person_019341.jpg,0.720588207244873
person_020202.jpg,0.6176470518112183
person_013600.jpg,0.6911764740943909
person_001256.jpg,0.6911764740943909
person_008652.jpg,0.6764705777168274
person_006382.jpg,0.7352941036224365
person_012120.jpg,0.6176470518112183
person_010906.jpg,0.6323529481887817
person_004598.jpg,0.6617646813392639
person_005380.jpg,0.6176470518112183
person_003267.jpg,0.7941176295280457
person_006885.jpg,0.7352941036224365
person_004138.jpg,0.720588207244873
person_015499.jpg,0.6911764740943909
person_012725.jpg,0.5147058963775635
person_012938.jpg,0.720588207244873
person_008824.jpg,0.779411792755127
person_003110.jpg,0.7941176295280457
person_000511.jpg,0.6617646813392639
person_014456.jpg,0.7647058963775635
person_019561.jpg,0.6176470518112183
person_007146.jpg,0.6911764740943909
person_004609.jpg,0.7058823704719543
person_001514.jpg,0.7058823704719543
person_009870.jpg,0.7647058963775635
person_020535.jpg,0.8235294222831726
person_015205.jpg,0.7058823704719543
person_001474.jpg,0.6764705777168274
person_004890.jpg,0.7058823704719543
person_003215.jpg,0.8970588445663452
person_001058.jpg,0.6029411554336548
person_015796.jpg,0.7941176295280457
person_001155.jpg,0.7647058963775635
person_005560.jpg,0.75
person_004618.jpg,0.6029411554336548
person_000583.jpg,0.6911764740943909
person_006398.jpg,0.5588235259056091
person_007162.jpg,0.6029411554336548
person_001643.jpg,0.6176470518112183
person_006381.jpg,0.45588234066963196
person_005175.jpg,0.75
person_003187.jpg,0.6911764740943909
person_008949.jpg,0.6176470518112183
person_004937.jpg,0.8235294222831726
person_001316.jpg,0.6764705777168274
person_013150.jpg,0.9852941036224365
person_003859.jpg,0.9411764740943909
person_013211.jpg,0.6470588445663452
person_015364.jpg,0.6911764740943909
person_003087.jpg,0.5588235259056091
person_003762.jpg,0.5882353186607361
person_004999.jpg,0.6911764740943909
person_012437.jpg,0.6323529481887817
person_019652.jpg,0.720588207244873
person_001740.jpg,0.6323529481887817
person_000571.jpg,0.5882353186607361
person_001367.jpg,0.6323529481887817
person_006149.jpg,0.6911764740943909
person_000489.jpg,0.720588207244873
person_001660.jpg,0.7352941036224365
person_001010.jpg,0.6470588445663452
person_009411.jpg,0.720588207244873
person_012856.jpg,0.6470588445663452
person_006275.jpg,0.75
person_015641.jpg,0.9117646813392639
person_005497.jpg,0.5882353186607361
person_016123.jpg,0.7941176295280457
person_000622.jpg,0.6617646813392639
person_010270.jpg,0.75
person_005443.jpg,0.6764705777168274
person_015871.jpg,0.9411764740943909
person_000911.jpg,0.7647058963775635
person_016893.jpg,0.7941176295280457
person_005810.jpg,0.6323529481887817
person_000573.jpg,0.9117646813392639
person_012954.jpg,0.5882353186607361
person_019777.jpg,0.8823529481887817
person_005213.jpg,0.6470588445663452
person_004066.jpg,0.7352941036224365
person_008521.jpg,0.7647058963775635
person_000570.jpg,0.7352941036224365
person_006260.jpg,0.6911764740943909
person_003326.jpg,0.7647058963775635
person_004752.jpg,0.7058823704719543
person_014110.jpg,0.6470588445663452
person_018660.jpg,0.5588235259056091
person_019050.jpg,0.6764705777168274
person_011124.jpg,0.6617646813392639
person_013249.jpg,0.6029411554336548
person_019280.jpg,0.6617646813392639
person_005428.jpg,0.6176470518112183
person_005297.jpg,0.6029411554336548
person_006082.jpg,0.7058823704719543
person_004635.jpg,0.6176470518112183
person_015244.jpg,0.75
person_008661.jpg,0.6617646813392639
person_004151.jpg,0.6323529481887817
person_005892.jpg,0.7941176295280457
person_007942.jpg,0.6911764740943909
person_010495.jpg,0.6764705777168274
person_001698.jpg,0.7352941036224365
person_001003.jpg,0.8235294222831726
person_005144.jpg,0.5735294222831726
person_005873.jpg,0.6617646813392639
person_011017.jpg,0.6911764740943909
person_016705.jpg,0.6470588445663452
person_004083.jpg,0.6029411554336548
person_005853.jpg,0.6911764740943909
person_008643.jpg,0.6764705777168274
person_014242.jpg,0.6764705777168274
person_004803.jpg,0.7647058963775635
person_007509.jpg,0.6911764740943909
person_005242.jpg,0.6617646813392639
person_004069.jpg,0.6617646813392639
person_004768.jpg,0.5147058963775635
person_016837.jpg,0.6911764740943909
person_009043.jpg,0.6911764740943909
person_001725.jpg,0.6911764740943909
person_004624.jpg,0.5735294222831726
person_000500.jpg,0.8676470518112183
person_004619.jpg,0.5735294222831726
person_010088.jpg,0.6764705777168274
person_009048.jpg,0.6911764740943909
person_008118.jpg,0.75
person_019058.jpg,0.6176470518112183
person_009529.jpg,0.75
person_001755.jpg,0.6470588445663452
person_011663.jpg,0.6617646813392639
person_004133.jpg,0.720588207244873
person_007814.jpg,0.6029411554336548
person_016964.jpg,0.5588235259056091
person_015611.jpg,0.6323529481887817
person_005196.jpg,0.6911764740943909
person_008134.jpg,0.7352941036224365
person_014356.jpg,0.5882353186607361
person_005220.jpg,0.7941176295280457
person_019287.jpg,0.5735294222831726
person_001112.jpg,0.8382353186607361
person_001496.jpg,0.5147058963775635
person_001888.jpg,0.6764705777168274
person_000746.jpg,0.6029411554336548
person_007071.jpg,0.6617646813392639
person_005071.jpg,0.75
person_005591.jpg,0.720588207244873
person_001410.jpg,0.6323529481887817
person_010997.jpg,0.6470588445663452
person_014235.jpg,0.5882353186607361
person_000791.jpg,0.8382353186607361
person_004457.jpg,0.75
person_018165.jpg,0.6029411554336548
person_005993.jpg,0.529411792755127
person_004549.jpg,0.6470588445663452
person_003139.jpg,0.6617646813392639
person_004872.jpg,0.6323529481887817
person_009035.jpg,0.6617646813392639
person_005167.jpg,0.9264705777168274
person_011005.jpg,0.6470588445663452
person_009779.jpg,0.6029411554336548
person_018045.jpg,0.6176470518112183
person_009872.jpg,0.6764705777168274
person_019553.jpg,0.7352941036224365
person_014909.jpg,0.7058823704719543
person_000828.jpg,0.6911764740943909
person_020330.jpg,0.6617646813392639
person_007305.jpg,0.7058823704719543
person_020492.jpg,0.720588207244873
person_016008.jpg,0.779411792755127
person_005663.jpg,0.720588207244873
person_011232.jpg,0.779411792755127
person_014367.jpg,0.6323529481887817
person_005861.jpg,0.6911764740943909
person_015215.jpg,0.75
person_001633.jpg,0.6470588445663452
person_000395.jpg,0.6470588445663452
person_001009.jpg,0.6617646813392639
person_005234.jpg,0.8382353186607361
person_009135.jpg,0.6029411554336548
person_005240.jpg,0.779411792755127
person_001608.jpg,0.6470588445663452
person_000748.jpg,0.6764705777168274
person_011075.jpg,0.6470588445663452
person_003137.jpg,0.720588207244873
person_009641.jpg,0.6029411554336548
person_018202.jpg,0.7058823704719543
person_001774.jpg,0.4852941036224365
person_001710.jpg,0.720588207244873
person_005351.jpg,0.720588207244873
person_014160.jpg,0.7647058963775635
person_017139.jpg,0.7058823704719543
person_012595.jpg,0.6764705777168274
person_003196.jpg,0.779411792755127
person_012582.jpg,0.6764705777168274
person_012718.jpg,0.779411792755127
person_005471.jpg,0.6617646813392639
person_004585.jpg,0.720588207244873
person_019021.jpg,0.6764705777168274
person_014230.jpg,0.75
person_004928.jpg,0.6764705777168274
person_000637.jpg,0.6911764740943909
person_004487.jpg,0.5882353186607361
person_017814.jpg,0.8088235259056091
person_008597.jpg,0.8088235259056091
person_001766.jpg,0.779411792755127
person_012466.jpg,0.6911764740943909
person_006153.jpg,0.8676470518112183
person_004906.jpg,0.720588207244873
person_012433.jpg,0.6470588445663452
person_006455.jpg,0.529411792755127
person_010048.jpg,0.8088235259056091
person_008227.jpg,0.7647058963775635
person_013090.jpg,0.6764705777168274
person_015392.jpg,0.6617646813392639
person_003086.jpg,0.779411792755127
person_017366.jpg,0.6029411554336548
person_005263.jpg,0.9117646813392639
person_000533.jpg,0.8529411554336548
person_001565.jpg,0.779411792755127
person_000933.jpg,0.6029411554336548
person_007205.jpg,0.6470588445663452
person_009298.jpg,0.779411792755127
person_007029.jpg,0.6470588445663452
person_005207.jpg,0.6323529481887817
person_001662.jpg,0.779411792755127
person_014057.jpg,0.8235294222831726
person_015024.jpg,0.6470588445663452
person_004983.jpg,0.5441176295280457
person_007545.jpg,0.8529411554336548
person_001411.jpg,0.7058823704719543
person_004492.jpg,0.9411764740943909
person_019416.jpg,0.5147058963775635
person_004029.jpg,0.6911764740943909
person_007316.jpg,0.8235294222831726
person_011838.jpg,0.6911764740943909
person_004568.jpg,0.6764705777168274
person_004503.jpg,0.720588207244873
person_009176.jpg,0.75
person_000482.jpg,0.7352941036224365
person_005205.jpg,0.6470588445663452
person_008795.jpg,0.6029411554336548
person_015888.jpg,0.720588207244873
person_004824.jpg,0.6911764740943909
person_005473.jpg,0.779411792755127
person_009468.jpg,0.6764705777168274
person_003806.jpg,0.8676470518112183
person_003128.jpg,0.6176470518112183
person_000634.jpg,0.7941176295280457
person_019990.jpg,0.7058823704719543
person_005987.jpg,0.8382353186607361
person_008018.jpg,0.8529411554336548
person_014021.jpg,0.6470588445663452
person_000767.jpg,0.7058823704719543
person_004778.jpg,0.8382353186607361
person_015524.jpg,0.5588235259056091
person_005338.jpg,0.6617646813392639
person_018414.jpg,0.6764705777168274
person_005049.jpg,0.5882353186607361
person_003841.jpg,0.6617646813392639
person_014099.jpg,0.6323529481887817
person_018001.jpg,0.6911764740943909
person_001932.jpg,0.6470588445663452
person_017497.jpg,0.720588207244873
person_001693.jpg,0.7058823704719543
person_001723.jpg,0.5441176295280457
person_001369.jpg,0.75
person_000109.jpg,0.6617646813392639
person_011830.jpg,0.7352941036224365
person_008075.jpg,0.6911764740943909
person_013155.jpg,0.6911764740943909
person_000404.jpg,0.7352941036224365
person_005791.jpg,0.7941176295280457
person_004461.jpg,0.75
person_006264.jpg,0.529411792755127
person_006806.jpg,0.8529411554336548
person_017870.jpg,0.7352941036224365
person_004716.jpg,0.6764705777168274
person_012064.jpg,0.6617646813392639
person_017135.jpg,0.6470588445663452
person_007003.jpg,0.6764705777168274
person_003345.jpg,0.75
person_000399.jpg,0.5882353186607361
person_009215.jpg,0.5441176295280457
person_003782.jpg,0.6176470518112183
person_015152.jpg,0.6764705777168274
person_009889.jpg,0.6764705777168274
person_009549.jpg,0.7058823704719543
person_006035.jpg,0.7058823704719543
